"date","category_number","latitude","longitude","parameter_name","raw_concentration","AQI","location","agency","V10","V11","category","traffic_index_live","jams_delay","jams_length","jams_count","temp","pressure","humidity","temp_min","temp_max","weather_main","weather_description","wind_speed","wind_deg","sunrise","sunset","feels_like"
2020-11-01 09:00:00,1,38.895683,-76.958089,"NO2",4.7,4,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",5,64.1,10.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 09:00:00,1,38.895683,-76.958089,"PM2.5",3,13,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",5,64.1,10.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 09:00:00,1,38.894749,-76.953427,"PM2.5",2,13,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",5,64.1,10.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 09:00:00,1,38.859402,-77.058899,"OZONE",21,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",5,64.1,10.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 09:00:00,1,38.894749,-76.953427,"NO2",6.21,6,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",5,64.1,10.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 09:00:00,1,38.970101,-77.016715,"OZONE",25.5,22,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",5,64.1,10.8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.859402,-77.058899,"NO2",3.6,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.921848,-77.013176,"SO2",0.504,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.921848,-77.013176,"OZONE",27,24,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.895683,-76.958089,"PM2.5",2,10,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.921848,-77.013176,"NO2",4.5,4,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.970101,-77.016715,"NO2",4.59,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.894749,-76.953427,"PM2.5",4,15,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.875161,-77.012816,"PM2.5",4,13,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.895683,-76.958089,"NO2",4.5,4,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.859402,-77.058899,"OZONE",21,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.970101,-77.016715,"OZONE",25,22,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.894749,-76.953427,"NO2",5.13,5,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.921848,-77.013176,"PM2.5",3,15,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 10:00:00,1,38.895683,-76.958089,"OZONE",25.3,22,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",9,99,21.9,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.921848,-77.013176,"PM2.5",6,20,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.921848,-77.013176,"OZONE",26.5,23,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.895683,-76.958089,"PM2.5",6,18,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.894749,-76.953427,"NO2",7.05,7,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.970101,-77.016715,"NO2",5.91,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.970101,-77.016715,"OZONE",22.5,22,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.859402,-77.058899,"OZONE",21,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.895683,-76.958089,"NO2",7.48,7,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.894749,-76.953427,"PM2.5",2,11,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.859402,-77.058899,"NO2",3.7,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.921848,-77.013176,"SO2",0.199,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.895683,-76.958089,"OZONE",22.4,20,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.875161,-77.012816,"PM2.5",5,17,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 11:00:00,1,38.921848,-77.013176,"NO2",4.95,4,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",11,108.5,29,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.970101,-77.016715,"OZONE",23.6,24,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.921848,-77.013176,"PM2.5",2,14,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.859402,-77.058899,"OZONE",21,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.895683,-76.958089,"PM2.5",0,9,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.970101,-77.016715,"NO2",5.04,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.875161,-77.012816,"PM2.5",1,10,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.921848,-77.013176,"OZONE",24.8,24,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.921848,-77.013176,"SO2",0.692,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.894749,-76.953427,"PM2.5",4,14,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.895683,-76.958089,"NO2",6.56,6,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.895683,-76.958089,"OZONE",23.6,22,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.859402,-77.058899,"NO2",2.8,2,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.921848,-77.013176,"NO2",5.32,5,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 12:00:00,1,38.894749,-76.953427,"NO2",9.37,8,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",10,127.1,53,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.970101,-77.016715,"NO2",4.09,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.921848,-77.013176,"NO2",7.42,7,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.894749,-76.953427,"NO2",9.84,8,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.859402,-77.058899,"OZONE",22,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.894749,-76.953427,"PM2.5",7,21,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.921848,-77.013176,"SO2",0.546,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.921848,-77.013176,"PM2.5",4,15,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.921848,-77.013176,"OZONE",23.1,23,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.875161,-77.012816,"PM2.5",3,11,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.895683,-76.958089,"PM2.5",5,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.895683,-76.958089,"OZONE",24.7,24,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.859402,-77.058899,"NO2",2.7,2,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.895683,-76.958089,"NO2",5.58,5,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 13:00:00,1,38.970101,-77.016715,"OZONE",24.2,23,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",10,91.9,51,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.859402,-77.058899,"NO2",3.5,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.894749,-76.953427,"PM2.5",9,29,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.921848,-77.013176,"PM2.5",6,20,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.894749,-76.953427,"NO2",7.88,7,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.921848,-77.013176,"OZONE",23.9,23,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.921848,-77.013176,"NO2",5.91,5,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.859402,-77.058899,"OZONE",21,19,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.970101,-77.016715,"NO2",4.54,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.895683,-76.958089,"OZONE",24.8,22,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.895683,-76.958089,"NO2",4.79,4,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.875161,-77.012816,"PM2.5",4,14,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.921848,-77.013176,"SO2",0.714,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.970101,-77.016715,"OZONE",23.4,19,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 14:00:00,1,38.895683,-76.958089,"PM2.5",6,20,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",9,136.8,45.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.921848,-77.013176,"OZONE",24.1,21,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.859402,-77.058899,"NO2",3.2,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.895683,-76.958089,"PM2.5",2,14,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.895683,-76.958089,"NO2",5.82,5,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.921848,-77.013176,"PM2.5",2,14,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.970101,-77.016715,"NO2",4.68,4,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.875161,-77.012816,"PM2.5",2,11,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.921848,-77.013176,"NO2",6.23,6,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.859402,-77.058899,"OZONE",22,20,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.970101,-77.016715,"OZONE",23.5,20,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.921848,-77.013176,"SO2",0.809,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.894749,-76.953427,"NO2",7.58,7,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.894749,-76.953427,"PM2.5",3,21,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 15:00:00,1,38.895683,-76.958089,"OZONE",23.6,21,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",8,93.9,19.1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.921848,-77.013176,"SO2",0.435,0,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.894749,-76.953427,"NO2",5.43,5,"DCNearRoad","District of Columbia - Department of Energy and Environment",110010051,840110010051,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.921848,-77.013176,"PM2.5",2,11,"McMillan Reservoir","District of Columbia - Department of Energy and Environment",110010043,840110010043,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.859402,-77.058899,"NO2",3.7,3,"AURORA HILLS","Virginia Dept. of Environmental Quality",510130020,840510130020,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.895683,-76.958089,"PM2.5",4,15,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.895683,-76.958089,"NO2",5.1,5,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.875161,-77.012816,"PM2.5",2,10,"King Greenleaf Rec Center","District of Columbia - Department of Energy and Environment",840110010053,840840110010053,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.921848,-77.013176,"OZONE",27.6,23,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.921848,-77.013176,"NO2",5.99,5,"McMillan NCORE","District of Columbia - Department of Energy and Environment",110010044,840110010044,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.895683,-76.958089,"OZONE",26.8,24,"RIVER_Terrace","District of Columbia - Department of Energy and Environment",110010041,840110010041,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-01 16:00:00,1,38.970101,-77.016715,"NO2",5.56,5,"TakomaRec","District of Columbia - Department of Energy and Environment",110010050,840110010050,"good",8,90.3,25.6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
